"ArimaModel" "Range" "Frequency" "Prob"
"1" "0,0,0" "0" 182 1
"2" "0,0,0" "10" 75 0.949367088607595
"3" "0,0,0" "20" 50 0.617283950617284
"4" "0,0,1" "40" 20 0.303030303030303
"5" "0,0,1" "50" 17 0.223684210526316
"6" "0,0,1" "60" 35 0.282258064516129
"7" "0,0,1" "70" 31 0.236641221374046
"8" "0,0,1" "80" 30 0.185185185185185
"9" "2,0,0" "30" 15 0.357142857142857
"10" "2,0,0" "80" 30 0.185185185185185
