,GameId_x,CountGame,8448382,8457261_x,8459514,8462117,8464960,8465200,8465210,8467350,8467353_x,8467412,8467531,8467844,8467943,8468113,8468575_x,8468868,8469470_x,8469531,8469675_x,8469681,8470162,8470232,8470257_x,8470273,8470301,8470373,8470740_x,8470750,8470809,8471302,8471362,8471746,8471873,8472338,8472379,8473482,8473579,8474568,8475087,GameId_y,8445739,8451224_x,8456966,8458529,8458938,8459442,8460540,8462055,8462060,8462823_x,8464994_x,8465914,8466398,8467338,8467392,8467496,8467928_x,8469460,8469521,8470274,8470324,8470603,8470654,8470672,8470860,8471231,8471457,8471670,8471679,8471851,8471859,8473493,8474134,8474157,GameId_x,8446788,8458573,8459246,8459406,8459428,8460535,8460567,8462161,8465012,8465059,8466232,8467365,8468086,8468427,8468846,8469472,8469483,8469639,8469684,8469779,8469920,8470039,8470058,8470120,8470159,8470611,8471214,8471240,8471242,8471246,8471279,8471409,8473496,8473563,8473575,8473607,8473913,8473991,8474291,GameId_y,8459140,8462176,8465166_x,8465192_x,8466285,8467408,8467899,8469534,8469544,8469658,8469752,8470063,8470222_x,8470280,8470281,8470283,8470607,8470645,8470662,8470834,8471216,8471217,8471245,8471346,8471352,8471426,8471681,8471769,8472370,8473604,8474141,8474550,GameId_x,8458541,8460504,8460555,8460561,8460806,8464999_x,8465067,8465170,8467396_x,8467423,8467502_x,8468598,8469466,8470074,8470104,8470268,8470608,8470615,8470649_x,8470661,8470680,8470687,8470803,8470896,8471208,8471222,8471238,8471324,8471636,8471680,8471699,8471710,8473525,8474040,GameId_y,8458590,8459670,8462047,8462823_y,8464975,8465025,8465028,8467346,8467369_x,8467511,8468486,8468786,8469626,8469844,8470105_x,8470192_x,8470207,8470317,8470601,8470604,8470617,8470640_x,8470666_x,8470743,8470905,8470996,8471692,8471703_x,8472248,8473512,8473568,8473932,8474177,8474225,8474579,8475068,8475115,GameId_x,8449924,8459004,8459579,8462077,8465042,8466182,8466202,8466216,8467355,8467439,8467502_y,8467878,8468011,8468550_x,8468575_y,8468700,8469485,8469506,8469509,8470018,8470230,8470598,8470667,8471226,8471284,8471388,8471419,8471752,8471761,8471804,8471842,8473426,GameId_y,8446053,8446485,8457063,8458568,8458982,8459001,8460743,8465992,8466148,8466149,8467331,8467463,8467514,8467856,8468083,8468509,8468518,8468534,8469152,8470047,8470061,8470201,8470318,8470657,8471187,8471309,8471716,8471794,8474551,GameId_x,8456547,8456850_x,8457261_y,8457981,8458517,8459424,8459427,8459461_x,8459587,8462044,8464984,8465192_y,8467400,8467478,8468095,8468506_x,8468635_x,8468927_x,8469992_x,8470222_y,8470299_x,8470309_x,8470543_x,8470612,8470621,8470778,8470843,8470867,8471229_x,8471371_x,8471676,8471705,8471803,8471978,8473492,8473646,8473682,8473972,GameId_y,8451101,8456283,8459094,8459574,8460496,8460577,8462115,8464962,8465113,8465122,8466158,8466300,8467453,8467483,8467917_x,8468184_x,8468611,8468639,8469514,8469591,8469670,8470697,8470877,8471004,8471234,8471327,8471396,8471413,8471657,8471669,8471753,8471786,8471879,8472263,8473407,8473485,8474001,GameId_x,8448535,8450725_x,8450900,8456588,8459425_x,8459492,8459493,8466147,8466203_x,8466378,8467329,8467831,8467925,8467927_x,8467988,8468085,8468523,8468626_x,8469477,8469505_x,8469543,8469564,8469608,8469638_x,8469666,8469755,8469820,8470065,8470085,8470093,8470192_y,8470634,8470640_y,8470839_x,8471236,8471277_x,8471314,8471359,8471403,8471696_x,8471703_y,8471704,8471736,8473433,8473474,8473501,8473898,8473924_x,8474564,8475073,GameId_y,8450725_y,8458519,8458988,8459122,8460661,8460703,8462118,8462209,8464979,8465009,8465978,8466333,8467545,8468927_y,8469467,8469770,8470187,8470366,8470614,8470638,8470700,8471218,8471229_y,8471276,8471277_y,8471436,8471695,8471696_y,8471743,8471747,8473473,8473548,GameId_x,8447958,8451302,8455710,8458525,8459454,8459457,8459463,8460542,8460626,8464977,8465005,8466309,8466339,8466371,8467336,8467407,8467436,8467956_x,8468542,8469665,8469992_y,8470199,8470610,8470635,8470920,8471233,8471428,8471697,8471764,8472382,8474094,8474557_x,GameId_y,8456464_x,8458172_x,8458527_x,8458951,8459534,8459628,8460465,8464999_y,8465166_y,8465951,8466393,8467430,8467452,8467580,8467937,8468172,8468252,8468498,8468510,8470171,8470295,8470309_y,8470383,8470543_y,8470594,8470625,8470713,8471215,8471274,8471311,8471480,8471675,8471724,8472361,8473533,8473734,8473933,8473997,8474138,8474202,GameId_x,8455919,8459053,8459443,8459444,8460507,8460639,8462036,8462042,8462147,8464981,8466140_x,8467344,8467882,8467917_y,8468213,8468695_x,8468887,8469500,8469664,8470147,8470180,8470189,8470602,8470966,8471185,8471237,8471283_x,8471310,8471385,8471504,8471700,8471840,8473904,8474076,8474150,GameId_y,8459429,8459687,8460105,8460254,8460502_x,8460719,8464957,8467330,8468064,8468162,8468208,8468540,8468636,8469465,8469547,8469759,8470580,8470600,8470630,8470642,8470685,8470876_x,8471323,8471390,8471469,8471514_x,8471811,8471887,8473385,8473973,GameId_x,8458229,8459308,8459426,8462045,8462152,8465056,8465175,8466142,8467890,8468434,8468478,8468504,8468515,8468626_y,8469470_y,8469480,8469508,8469733,8470123,8470223,8470257_y,8470294,8470647_x,8470655,8470729,8470740_y,8470772,8470871,8471188,8471230,8471360,8471392,8471698,8471750,8473510,8473534,8473916,8474102,8474565,GameId_y,8458637,8459064,8462050,8462129,8466260,8467391_x,8468500,8468508_x,8468526,8469120,8470113,8470121,8470575,8470606,8470619,8470649_y,8470724,8470755,8470852,8471677,8471685,8471734,8472394,8473453,8473908,8473962,8473975,8474114,8474190,8474518,8474563,GameId_x,8449895,8459596,8460770,8465050,8467343,8468483,8468499,8468513,8468520,8468647,8468650_x,8468704,8469459,8469542,8469623,8469647,8469689,8469765,8470153,8470216,8470613,8470639_x,8471290,8471678,8473404,8473504,8473536,8473722,8474121,GameId_y,8458543,8458943,8459462,8459479,8460502_y,8460712,8460735,8462041,8465968,8466145,8467332,8467519,8467950,8468714,8469457,8469505_y,8470054,8470151,8470169,8470192,8470596,8470618,8470631,8470854,8470876_y,8471220,8471266,8471694,8473564,8473574,8473924_y,8474153,8474520,GameId_x,8449645,8458172_y,8458494,8458527_y,8459024,8459441,8459461_y,8460612,8462196,8464994_y,8465026,8466160,8467371,8467389,8467428,8467543,8467927_y,8467928_y,8467939,8468224_x,8468489,8468505,8468506_y,8468548,8470110,8470266,8470626,8470647_y,8471011,8471241,8471265,8471269,8471702,8471707,8471807,8472368,8473582,8474488,8474552,GameId_y,8458530,8460562,8462033,8464966_x,8465058,8465161,8466144,8467351,8467353_y,8467354_x,8467361,8468224_y,8468650_y,8468685,8468778,8469464,8469672,8470072_x,8470321,8470597,8470639_y,8470714,8470741_x,8471232,8471273,8471339,8471686,8471714,8471958,8473573,GameId_x,8456850_y,8460492,8462038,8464966_y,8466140_y,8466292,8467354_y,8467977,8468432,8468502,8468524,8468550_y,8468568,8468695_y,8469528,8469584,8469760,8470004,8470064,8470072_y,8470105_y,8470152,8470666_y,8470741_y,8471219,8471263,8471283_y,8471331,8471334,8471476,8471691,8471735,8473526,8473632,8473673,8474068,8474571,8474588,GameId_y,8451774,8459648,8460503,8460527,8465185,8465202,8466141,8467369_y,8467391_y,8467422,8467857,8467875,8467876,8467881,8468166,8468184_y,8468604,8468660,8468881,8469581,8469598,8470358,8470609,8470616,8470719,8470839_y,8471239,8471303,8471371_y,8471498,8471628,8471664,GameId_x,8445550,8448772,8450978,8459640,8460580,8460705,8462052,8462535,8466138,8466139,8467096,8467357,8467909,8468114,8468635_y,8469473,8469555,8469587,8469622,8469629,8470599,8470794,8471235,8471338,8471516,8471521,8471682,8471709,8471810,8472215,8473465,GameId_y,8450824,8458536_x,8458954,8459450,8460621,8462225,8464956,8467370,8467393,8467493,8467913,8467931,8467964_x,8467967,8468482,8468501,8468535_x,8469455,8469516,8469575,8469675_y,8470329_x,8470636,8470678,8470880,8471299,8471634,8471683,8471760,8471763,8473422,8474250,8474498,GameId_x,8451359,8456464_y,8458361,8458536_y,8459433,8460541,8465024,8467304,8467466,8467964_y,8468101,8468309,8468481,8468517,8468884,8469490,8469732,8469919,8470086,8470119,8470144,8470176,8470329_y,8470578,8470620,8470651,8470774,8470775,8471186,8471260,8471372,8471641,8472008,8473449,8473514,8473584,8473827,8473905,8473942,8474383,8474519,8474573,8474771,GameId_y,8445735,8458537,8459547,8464983,8464989,8466035,8466203_y,8466215,8467396_y,8467905,8467949,8468038,8468508_y,8468560,8468577,8469044,8469462,8469476,8469619,8469638_y,8469812,8470101,8470131,8470137,8470265,8470302,8470320,8470595,8470622,8470988,8471282,8471321,8471477,8474091,8474576,GameId_x,8458976,8459425_y,8460556,8465041,8466181,8466251,8466266,8467334,8467348,8467915,8468001,8468484,8468485,8468535_y,8468789_x,8469461,8469469,8469475,8469492,8469685,8470041,8470090,8470170,8470310,8470584,8470699,8470760,8471221,8471305,8471729,8471766,8472262_x,8473432,8473461,8473544,8474161,8474195,8474566,GameId_y,8451224_y,8456887,8460704,8460720,8464967,8466392,8466399,8467956_y,8468090,8468493,8468789_y,8469454,8469474,8469501,8469582,8470136,8470140,8470156,8470289,8470299_y,8470564,8470737,8470828,8471223,8471253,8471288,8471514_y,8471715,8471778,8472262_y,8473412,8474146,8474557_y,8474567
0,120481200300.0,,,,-0.018010764951321277,0.0,,-0.0013838245033112567,-0.0018062332928311061,-0.01238837988826816,-0.0022508027750247715,0.00019044404973356835,-0.006263594306049823,0.01914295666949872,-0.022988397565922917,,0.01902594859241127,,0.007451331828442438,,,,-0.012986146341463405,,0.005245300261096605,,,,,-0.014456423076923075,,,0.006755831873905431,,,,,0.002240905730129389,0.003982040816326528,-0.003774733096085413,,120481200720.0,-0.009119587628865986,,0.0501421577515866,0.010926749379652604,0.00392511821974965,0.03648192513368985,0.00084049916805324,,,,-0.0008778749999999975,,-0.007734389027431422,-0.0025703769045709703,,-0.009634265486725664,,0.0007577300613496924,-0.004437253731343287,,0.0,-0.005659693034238494,-0.015682016806722675,-0.0002260000000000024,,,,-0.005033229813664601,-0.001349238266222108,,-0.0026298273155416015,,,,120481200780.0,0.0054149648711943835,-0.006308318777292574,-0.035492435233160625,,-0.010322868769074263,-0.004239661016949153,-0.006048182973316392,0.0,0.015325738636363634,-0.006319457259158758,,-0.011417190697674415,,,,-0.0027231802911534125,-0.010408899082568805,-0.013728773704171927,-5.0875576036871194e-05,,,0.0,,0.01906395833333334,,,-0.010162850971922254,-0.0028801022146507675,-0.008844937499999993,,,,,0.027723111455108362,,,,,,120481200600.0,,5.133514986375938e-05,6.758241758241197e-05,,0.004535866748920419,,-0.00015658273381295048,,0.005043315175097272,0.0,,-0.10717775,,,-0.005893994269340975,,0.008730734463276836,,-0.0067914014251781556,5.694564279542664e-07,,-0.015538381294964022,0.03261172552976791,-0.017766416819012802,,,-0.04995755395683453,6.028301886791413e-05,0.0,0.047595115681233945,-0.005586090604026845,,120481201740.0,0.018979090909090918,-0.003329966024915062,-0.0007038857142857159,0.0023788211382113817,,0.0,,0.0050554468085106455,-0.023249828178694153,0.005800199999999989,,0.00156284584980237,0.0026819186652763337,,0.005091792890262753,0.015631959287531805,-0.0056530183727034125,0.020954920634920646,,,,-0.02594897494305241,-0.00952590163934424,,0.002027999999999989,,,,,,0.001984136029411764,,,-0.000291094890510951,120481201140.0,-0.005731755319148937,0.012019706632653062,0.0,0.02776654639175257,0.009237145522388053,-0.0061312022630834444,,0.005957686375321335,-0.0053600357142857165,0.0,0.01767430221366699,-0.017815277777777777,,,-0.021781988165680475,0.0,0.017041853486319505,,0.0026642113323124077,-0.005331045576407507,0.025484779874213843,,,-0.008040327868852459,,,,,0.014710147058823526,,,,,,-0.0035939612188365627,,,120481200720.0,-0.00638581224489796,-0.005603302325581403,,-0.024176630434782603,-0.005763941605839415,-0.00663893501805054,-0.00024096177558570152,0.002739735576923069,-0.006366832740213525,-0.016011499999999998,2.86004056795249e-06,,-0.000495642690210336,,,,0.009386612903225802,0.011141277777777778,,,0.008186065573770496,-0.0036322119815668215,0.00041930693069306817,-0.0035409382716049403,0.0021669777158774346,0.004844304267161404,,,,,,,120481200300.0,,-0.01045275109170305,-0.0012902654867256672,-0.0011134088977047326,,0.01301908629441624,-0.0035162903225806445,,-0.0005996449704142025,-0.04333659574468085,0.011482001493651977,-0.0002883165829145704,0.03377591489361702,-0.00024563789152024965,0.0026100302724520724,-0.005358922716627636,-0.02897027932960895,0.004958808234019505,,0.009139806529625148,,0.0015474760383386594,,,-0.005138899082568805,0.019890157728706625,,,,120481200480.0,,-0.008530424403183023,0.0,0.011496976016684056,0.007260253521126757,-0.01283239946380697,-0.012679492682926834,0.010332899022801312,-0.003541145728643216,0.0,,-0.005596515880654468,-0.007299058988764046,-0.003356807881773399,-0.0010203789473684178,0.020320985010706644,0.0017242533936651571,0.0032471849865951742,,,,,-0.003994941995359629,-0.0036884374999999886,0.03112724902216427,,,,,,,,,,,,,,120481200360.0,-0.005212858299595145,-0.010401419068736146,0.00714964143426295,-0.0003873812154696161,-0.0003021735467565254,0.0017863016006739684,,-0.00314212999216915,,-0.004626866310160435,-9.511041009464041e-06,0.018817254901960796,,0.0036597665369649773,0.01096480804387569,,,0.002887583333333342,0.0,,-0.010053919793014229,,-0.0023400705052878967,,-0.006178257502420132,,,,0.0038940485829959525,0.034062117263843644,,,,,,,,120481200060.0,,0.0025101627906976734,0.01903195071868584,-0.004276393700787405,-0.040763918367346955,0.0022194810810810916,,,,0.012013338068181825,0.015488564554931833,,0.0,,-0.00026295081967212837,-0.000522723214285713,,,,,-0.015672199999999997,,-0.0025527041537157387,-0.015350625000000007,,,,,,,,,-0.003176722532588453,0.002141659663865545,0.00172532314107019,,,0.005328803016022617,,,,0.013830127298444137,,,,,,,-0.00047942028985507455,,120481200360.0,,0.004069528301886795,,-0.01482686705202312,0.0017129657794676808,-0.0021672569832402234,0.0009060792951541888,0.01666526424870466,0.001600474308300394,-0.012284635865309318,0.0,-0.009988705701078585,0.003442923832923837,,0.0020390736342042718,0.000990652173913043,,,0.0018220454545454568,-0.025527178217821772,,-0.004450156250000001,,0.016368165680473383,,,,,,,-0.003852600000000002,-0.009648115246098436,120481200540.0,-0.0027520168067227007,,0.0,-0.005039649805447456,0.0018796111111111112,-0.0007957046979865874,,0.00405330535152151,0.0016283359497645143,0.002667587131367288,-0.010223961196443011,-0.0016040526315789462,,-0.026636409736308285,0.0,0.016195442092154406,,,0.00202768809849521,0.006163396674584327,,,-0.00703036649214659,,-0.010736377952755904,0.010042631578947372,,,,,,-0.0051513475177304945,120481200120.0,,0.0,,,0.010581848081440876,-0.0006707849293563661,,,,0.003221166666666664,0.0010781102362204717,,0.0009974279379157433,-0.001825641569459171,,4.003139717425514e-06,-0.003968108108108107,-0.0018795889328063265,-0.017758222222222227,-0.03474290942360476,,,,,0.0,,0.0,-0.02472431718061673,,0.002508294478527609,,0.006668162983425424,0.0007595762132604219,,0.0014977358490566124,,,,,,120481200420.0,-0.030729855126999057,-0.003508451151707707,,-0.007335509309967141,0.11682423146473779,-0.016734307692307684,0.002856574468085113,0.014179930252833478,0.0,-0.011898774617067832,,,,,-0.004450604332953252,0.04485901734104048,,0.013343567251461982,0.005532413793103456,,,,-0.015243644171779145,0.0015383501259445824,-0.0016084666666666618,,,-0.001383846153846154,0.010690171543895054,0.008681148036253777,,,,,,120481200840.0,0.025025989304812844,-0.00987638888888889,,-0.0007405228758169951,,,0.0,0.011473841642228743,0.0029263549415515385,-0.000526855983772816,-0.004678385093167694,0.0,-0.018896708373436,-0.0022569627507163324,-0.027734643799472297,0.011294919268030144,,-4.437869822612821e-08,,-0.020212415458937198,,,5.654676258992471e-05,,,-0.005921388888888891,,0.023861228668941987,-0.005734836272040302,,120481200840.0,-0.01645807775377971,-0.004158233333333334,-0.011672915129151295,0.011982117647058824,,,,0.005165598885793872,0.012835584905660367,-0.03651151390319258,,-0.011597028571428575,,,,,0.03740651391162031,,-0.0027316634799235085,,,,,-0.0014462720983858546,,-0.0010427543679342227,,0.008046255319148937,,,,0.002435519662921348,-0.004965827160493824,,,0.005545701881331402,-0.0006658233890214792,0.020968659003831415,0.001011719298245611,120481201680.0,-0.0035386627906976807,-0.00014558635394455938,-0.002299615384615383,-0.009659523389232122,-0.0014660194174757285,0.0,0.0030559737417943074,,-0.020071797884841366,-0.010135535714285715,,0.006089359605911327,0.0,0.0017507428571428539,,,,-0.0072791772151898654,0.01248767441860465,0.006054274809160302,0.06533839847473784,,,,,,,0.006730943796394485,-0.0018849206349206343,,0.0,120481201500.0,-0.008406188340807173,-0.0083712962962963,0.0,0.043433224755700335,-0.0016590371991247277,0.0018301018675721528,,-0.00033917647058822833,,,0.008830026737967914,0.029685085714285714,0.01275460944206008,-0.010879654120040692,,0.0,,0.0,-0.012326174920969435,,0.002274400494437574,,,-0.013326036217303827,0.0,,0.007848686679174509,,0.0,120481200660.0,,0.0032564285714285703,-0.008520755395683453,0.0,-0.003503236074270553,0.0,0.004780421686746986,0.015423094555873925,0.0017587012987013058,-0.0005264897649734674,0.002979339423752633,,,,-0.007103551401869145,,-0.014378830727396328,0.0020870360110803315,0.0044233025404157075,,0.04260698662470495,,0.0541789901823282,,,-0.014545120481927711,0.009048419213973806,,,,-0.007132236421725251,,,120481200900.0,-0.010436500994035787,,,0.0019376669348350744,,,,0.0,-0.0010317117117117172,,,-0.010429720534629405,-0.014211806543385483,0.026300841622035203,0.03069531914893618,-0.0002510247349823243,,,,0.0006382542694497121,,0.01889787356321839,,0.014314857849196543,-2.030456852793909e-06,,-0.0047401559792027755,-0.04190057142857142,,0.007304344262295082,,-0.01186175746924429,0.012980565055762078,-4.068357221609181e-05,,,,,,120481200060.0,-0.0016713924050633015,0.013755592972181551,0.0,,-0.00878763099630996,,-0.0012714446002805035,0.0061819328859060415,,-0.005426939942802669,0.006783769100169778,,,0.0,0.00027930481283422345,,0.024564754420432214,0.0019271964017991004,,0.003681337386018237,,,0.010522645631067954,-0.03160739811912225,-0.002219400544959121,0.006358914027149321,-0.003357111334002006,,-0.011146506437768247,,120481201620.0,,-0.006018728571428571,-0.007741177394034558,-0.0037524751066856394,0.03602823529411765,0.022881530612244905,,,0.023475000000000013,0.00948729241877257,0.0,,0.011415741827326062,,,,0.0070299096138044396,,,,,,0.0010175464684014854,,,,,0.01256259301014656,,-0.006034722638680657,-0.03717726819541376,-0.014295348837209298,-0.003424260651629072,,,-0.024460423412204238,-0.002559813829787241,8.62200000000013e-05,120481200420.0,,-0.028445815470643065,-0.004937114261884908,0.032584978902953574,0.003673895705521468,-0.015928109589041096,0.0,,,,,0.0031414207650273273,0.017366604303087004,-0.0041024564796905225,,,,0.0,,,0.004901763440860218,0.0006127135135134998,-0.014410352941176471,-0.0023633809001097567,,0.0010658779576587774,,0.0012236150234741759,,0.006322989949748748,-0.002923690280065892,0.0009485313174946049,120481200480.0,-0.007122983870967745,,-0.023923611111111114,-0.002046998191681737,-0.014146837146702559,0.0,,0.027655291139240513,0.007654046762589928,-0.012995195246179966,-0.005559051148999258,-0.014303443223443221,,0.010947295864262985,-inf,,0.014980567879325637,0.018039099804305285,0.003973470483005367,,0.009317075892857143,-0.018421156316916473,-0.017766011560693632,,,,0.0080639224137931,-0.003648193548387096,,,,120481200120.0,,0.11069651612903227,0.008598947368421051,0.0,-0.027210632222977576,-0.010702367841409698,-0.013724463818657367,,0.02445113662456946,0.0068232676056338105,,,,0.000889302325581394,0.006205201668984702,-0.007495850144092217,0.015769480812641085,0.03786152866242039,,0.0038167605633802793,0.0,,,-0.002783576470588241,,,,0.0,,,0.004724097148891237,,-0.015638860465116276,120481200540.0,,0.00040686695278969906,0.044526915887850474,,0.005604995442114859,0.016567840440165064,-0.00331176738882554,,-0.026067847533632286,-0.0010811198428290765,-0.004612874109263658,-0.007440709534368068,,-0.0032192531120331944,,,-0.0035731262355266874,,,,-0.008377995735607671,-1.6749116607772946e-05,,-0.006695193675889338,0.0,,-0.0005517757009345787,0.0010972956909361107,,,,,,-0.004511790697674417,,,,,,,-0.005563752665245203,,,120481200660.0,0.058834335937500024,0.0014480213903743317,,0.013631873350923477,-0.024586722488038275,0.0001567640918580327,,0.008313373860182369,,,0.0002817886178861733,,,-6.680672268910745e-06,0.0025128859060402665,0.061478303571428576,0.006184135977337108,0.02532261324041812,-0.0012173888091822037,,-0.011089469623915148,,,-0.01097253565768621,,,-0.0011883745781777273,-0.007132999216914641,-0.011221919999999998,,,,,-0.014743127819548875,,120481200900.0,0.025398768472906404,,0.004210337078651689,,0.0006594884910485842,-0.004454686774941994,,,-0.005882938596491228,-0.01974798329355609,,-0.003232713026444659,,,,0.0009256921887084302,-0.0011791654879773602,0.021250569105691064,0.004433326403326404,0.008973943524829602,-0.006561267893660531,,,,,0.003761560379918587,,0.027648983606557372,,-0.0070844036697247665,-0.00746506329113923,,,,0.051938454545454565,0.0032003649635036473,,,120481200780.0,-0.025443702451394764,-0.022900613362541074,,0.0,-0.020468219178082184,0.025613241919686575,0.007041860465116277,-0.005914226961157654,-0.003726892210857591,0.0007339840637450186,0.013233532710280375,-0.006748642972536352,0.012450992366412207,-0.023566073752711504,,,-0.000995750000000001,,0.0014994699646643187,0.001722679856115119,,,0.0016279694656488558,,,,,,,,-0.010638150163220892,,,-0.02911289256198347
