,GameId_x,CountGame,8451774,8459462,8459574,8459628_x,8460502_x,8460620,8462035,8462117,8464960,8465200,8465210,8466339,8467335,8467353,8467412,8467453,8467565,8467844,8468575_x,8468770,8468868,8469470,8469581,8470058,8470162,8470232,8470257,8470273,8470809,8470986,8471188,8471399,8471873,8472334,8473482,GameId_y,8445739,8458069,8458529,8458938,8459442,8460540,8464994,8465914,8466398,8467496,8467545,8468309,8469460,8469521,8469528_x,8469658_x,8470274,8470324,8470603,8470654,8470672,8470705,8470860,8471231,8471362,8471457,8471670,8471679,8471851,8471859,GameId_x,8446788_x,8448535,8458573,8459246,8459428,8460567,8462161,8465012,8465059,8465951_x,8466232,8467365,8468427,8468506_x,8468523_x,8469472,8469483,8469639,8469658_y,8469684,8470039,8470120,8470159,8470192,8470564,8470611,8471214,8471240,8471242,8471246,8471279,8473563,GameId_y,8456966,8458524_x,8458561,8459140,8459446,8459579,8462176,8465166_x,8465250,8466035_x,8467899,8468213_x,8468626,8468789,8469462_x,8469544,8470063,8470222,8470280_x,8470281,8470366,8470607,8470624,8470645,8470662,8470834,8471216,8471217_x,8471245,8471254,8471281,8471346,8471352,8471408,8471426,8471504,8471663,8471681,8471769,8472370,8473604,8473981_x,8474141,GameId_x,8457921,8458541,8460504,8460561,8460757_x,8460806,8464967,8464999,8465170,8467423,8467469,8468485,8468526,8469466,8470104,8470121,8470137,8470268,8470375_x,8470608,8470615,8470661,8470687,8470803,8470804,8471185_x,8471208,8471222,8471238,8471324,8471358,8471699,8473525,8474040,GameId_y,8456100,8456531,8457403_x,8458590,8458954,8459469,8459492_x,8459670,8462047,8462114,8464975,8465067,8467346,8467511,8468213_y,8468486,8468786,8469469,8470105,8470207,8470280_y,8470317,8470375_y,8470601,8470604,8470617,8470674,8470678_x,8470680,8470743,8470905,8471692,8471703,8473512,8473635,8473904,GameId_x,8449924,8459432,8459538,8462077,8465042,8466182,8466202,8466216,8466285_x,8467354,8467355,8467439,8467502,8467878,8467905,8468011,8468700,8469485,8469506,8469509,8470230,8470598,8470609_x,8470667,8471226,8471256,8471284,8471388,8471752,8473426,GameId_y,8446053,8446485,8447687,8456106,8457063,8458568,8458982,8459001,8460743,8465992,8466149,8467331_x,8467463,8467514,8467856,8468083,8468509,8468518,8468534,8469997,8470018_x,8470047,8470061,8470201,8470318,8470657,8470724,8471011,8471187,8471309,8471668,8471716,8471794,GameId_x,8451224,8457261,8457981,8458361_x,8458517,8458637,8459424,8459427,8459444,8459587,8460661_x,8462044,8465192,8467323,8467387,8467400,8467478,8468095,8468434_x,8468506_y,8468524_x,8468635,8469615,8469656,8469666_x,8469765_x,8470543,8470612,8470621,8470778,8470882,8471676,8473494,8473646,8473682,8473972,GameId_y,8451101,8456283_x,8458520,8459094,8459596,8460496,8460535,8460577,8464962_x,8465016,8465122,8466158,8466300,8466357,8467483,8467519_x,8467917,8468113,8468568,8468639,8469514,8469591,8469670,8470062,8470187,8470755,8470877,8471234,8471657,8471669,8471753,8471879,8473979,GameId_x,8459425,8459492_y,8459571,8460580,8460639,8462055,8462081_x,8462225,8465041,8466147,8466303_x,8466378,8467096,8467329,8467389_x,8467436,8467831_x,8467928,8467939_x,8467962,8468463,8468604,8469608_x,8469638_x,8469786,8470065,8470085,8470634,8470678_y,8470839,8470876,8471206_x,8471314,8471403,8471767,GameId_y,8458519,8458532,8458988,8460661_y,8460703,8462093,8462118,8462209,8462823,8464979,8465009,8465978,8466174,8466333,8467378,8467913_x,8469467,8469626,8469666_y,8469752,8469770,8470004,8470614,8470638,8471229,8471276,8471436,8471695,8471696,8471743,8473473,8473548,GameId_x,8455710,8458978,8459454,8459457,8459463,8460542,8460626_x,8464977,8465005,8465025,8466309,8466353,8466371,8467336,8467352,8467407,8468123,8468542,8468597,8469665,8469992,8470199,8470610,8470920,8471233,8471697,8472355,8472382,GameId_y,8450725_x,8450900,8458172,8458951,8459558,8459628_y,8460465,8462060,8466148_x,8466393_x,8467393,8467430,8467452,8467580,8467880_x,8467925,8467988,8468498,8468503,8468510,8469152,8469474_x,8470171,8470283,8470295,8470299_x,8470309,8470383,8470594,8470625,8470663,8471215,8471274,8471311,8471675,8471724,8473533,GameId_x,8448382,8449895,8455919,8459053,8459122,8459443,8460507,8460517,8462036,8462042,8462147,8464981,8465253,8466181,8466343,8467338,8467344,8468213,8468252,8468502,8468695,8469664,8470147,8470180,8470602,8470632,8471310,8471819,GameId_y,8447091,8459429,8459687,8460105,8460254,8462081_y,8462152,8464957,8466200,8467330,8468064,8468162,8468540,8468636,8468660,8469465,8469547,8469623,8469666,8469759,8470580,8470600,8470630,8470642,8471228,8471469,8471514,8473385,8473973,GameId_x,8458229,8458361_y,8458534,8459308,8459426,8459514,8460527,8460626_y,8462045,8465175,8466109,8466142,8467348_x,8467408,8467890,8468434_y,8468504,8468750,8469480,8469508,8470084,8470123,8470223,8470294,8470330,8470655,8470740,8470751,8471230,8471392,8473446,8473916,8474102,GameId_y,8445550,8451972,8456852,8457403_y,8459064,8460516,8462102,8462129,8465113,8466260,8466304,8467331_y,8467391,8468500,8468598,8469120,8469500,8469795,8470001,8470018_y,8470113,8470575,8470606,8470619,8470649,8470744,8470852,8471224,8471433,8471677,8471685,8471734,8472394,8473541,8473644,8473962,8473975,GameId_x,8452285,8455805,8456595,8458031_x,8458525,8459648,8460770,8462037,8465026,8465050,8466292_x,8467343,8467966,8468483,8468513,8468520,8468575_y,8468613,8468650,8469459,8469542,8469647,8469672,8470153,8470165,8470216,8470613,8471678,8473404,8473504,8473536,GameId_y,8458543,8458554,8459479,8460502_y,8460712,8460735,8462041,8464962_y,8465968,8466140,8467332,8467350,8467519_y,8467883,8467950,8468927,8469457,8469505,8469528_y,8470151,8470169,8470305,8470596,8470618,8470631,8470648,8470698,8470854,8470970,8471220,8471266,8471906,8473574,8473924,8473981_y,GameId_x,8449645,8455521,8458494,8458527,8458984,8459024,8460612,8462196,8466160,8466292_y,8466303_y,8467371,8467389_y,8467428,8467543,8467831_y,8467939_y,8467943,8468505,8468515,8468548,8468704,8469608_y,8469638_y,8470110,8470266,8470626,8470647,8471206_y,8471241,8471269,8471702,8472368,GameId_y,8448208,8451302,8458955,8459493,8460555,8460562,8465058,8465161,8466144,8467348_y,8467351,8467361,8468224,8468496_x,8468685,8468778,8469464_x,8469492,8469681,8469919,8470072,8470643,8470735,8470741,8471232,8471261,8471273,8471339,8471686,8471958,GameId_x,8460492,8462038,8464966,8466145,8466266,8466290,8467137,8467516,8467913_y,8467924,8467937,8467969,8468085,8468432,8468496_y,8468524_y,8468550,8468647,8468682,8469464_y,8469516,8469584,8469760,8469844,8470054,8470088,8470578_x,8470666,8471263,8471476,8471691,8471735,8472361,8473526,8474068,GameId_y,8448825,8457384,8458530,8459461,8460503,8462094,8462197,8462419,8465185,8465202,8465951_y,8466141,8467875,8467876,8467880_y,8467881,8468166,8468478,8468523_y,8468881,8469477,8469569,8469598,8470358,8470616,8470681,8470843,8471303,8471371,8471498,8471628,8471634,8471664,8471684,GameId_x,8450978,8458544,8459004,8459640,8460534,8460705,8462040,8462052,8462535_x,8466138,8466139,8466285_y,8467357,8467422_x,8467909,8468114,8469473,8469555,8469556,8469587,8469622,8469629,8470321,8470599,8470609_y,8470640,8470794,8471235,8471306,8471338,8471641,8471682,8471709,GameId_y,8450824,8458524_y,8458536,8458943_x,8459450,8460621,8462033,8464956,8466110,8466215_x,8467370,8467493,8467915_x,8467967,8467977,8468184,8468482,8468501,8468535,8469455,8469548,8469575,8469675,8470622_x,8470636,8470880,8471236,8471334,8471683,8471760,8471763,8473422,8474498,GameId_x,8451359,8456464,8458031_y,8459433,8459527,8459534,8460541,8462032,8465024,8467304,8467416,8467422_y,8467427,8467466,8467964,8468101,8468172,8468481,8468517,8468732,8469484,8469490,8469510,8469534,8469535,8469732,8469765_y,8470144,8470176,8470329,8470578_y,8470584,8470620,8470651,8470774,8471260,8471360,8471372,8473449,8474519,GameId_y,8445735,8452371,8456547,8458537,8458943_y,8459547,8460715,8464989,8465166_y,8465189,8466035_y,8466215_y,8467396,8467889,8467915_y,8467949,8468038,8468508,8468560,8468577,8469044,8469462_y,8469476,8469522,8469619,8469779,8469812,8470101,8470208,8470320,8470373,8470595,8470622_y,8470821,8471217_y,8471282,GameId_x,8446788_y,8456283_y,8458976,8459455,8460556,8460757_y,8462535_y,8466251,8467334,8467880,8468001,8468484,8468493,8469442,8469461,8469475,8469685,8469820,8470041,8470090,8470152,8470170,8470310,8470597,8470639,8470699,8470760,8471185_y,8471221,8471259,8471305,8471680,8471729,8471766,8472262,8473542,8473544,GameId_y,8447958,8450725_y,8456850,8456887,8458595,8460704,8460720,8462082,8465168,8466148_y,8466392,8466393_y,8466399,8467896,8467956,8468090,8468121,8469454,8469474_y,8469488,8469501,8469582,8470140,8470289,8470299_y,8470737,8470828,8470937,8471223,8471715,8471778,8473412
0,120421200300.0,,0.017058623595505626,-0.012334242424242432,-0.01939732558139535,-0.004912628992628999,,-0.002751486486486504,0.0022067920978363154,,0.0,-0.004514219881500995,-0.004018821138211384,,,0.006459241274658572,-2.3266745005879142e-05,0.0,0.004429064976228223,0.0038989740082079278,,,,,,,0.006722009569377987,-0.02558039215686275,-0.0010521766561514194,-0.0009502930832356327,,,-0.004433321739130434,,,,,120421200180.0,-0.003915097402597406,0.010412833117723164,0.025787767584097863,-0.0005801336302895326,0.01835844827586208,-0.022519191176470596,-0.01005107142857143,0.020988871794871793,0.008386366307541623,0.0,-0.007538455882352944,-0.021002427093132645,0.007971324753974262,-0.013193019230769232,,0.0,-0.0043501498501498466,,-0.005912562417871224,,,,,,0.009798397790055249,,-0.015848896925858946,,,,120421201080.0,,,0.029830561370123694,1.803468208092364e-05,0.010835760368663596,-0.007264386677497969,0.0,0.02000653924914676,0.0,,,-0.005175623471882647,0.018767185289957574,,-0.0036658042744656958,0.0011429514563106812,-0.010421063829787233,1.603650586701084e-05,,0.0,0.013787017001545592,,-0.006717760314341845,,,,-0.008012298305084745,,0.003387744755244753,,,-0.02892695214105793,120421200660.0,0.001406258503401352,-0.008395870967741945,0.026647393675027265,0.0,-0.021623571428571412,,-0.0036811132437619964,,,0.011329137302551636,0.011216372093023256,-0.007999063136456212,0.012413184855233836,-0.0012118862559241657,,0.005202268470343395,-0.00777302013422819,-0.0038848936170212773,,-0.0024096815286624193,,-0.018259716157205237,,,,,,,,,,,,,,0.0015386776859504106,,,,,,-0.003665160109789568,-0.003429693593314765,120421200780.0,-0.001658353510895881,-0.0016685813148788991,,-0.0040654869509866385,-0.013173051724137942,1.219936708860706e-05,0.007707237269772494,,,0.011551411290322597,,-0.037298795180722884,0.02103143872113677,-0.004412560689115116,0.00010221498371335782,-0.007426205128205129,-0.007616138996139002,,,0.015136530028598669,,0.024943218390804604,,0.01270720279720279,,,-0.008863788300835665,,,,,0.0008154896907216561,,-0.003406804979253106,120421200720.0,-0.004191585976627712,-0.008973379986004197,,0.00047877073170732315,0.0037078124999999954,,,-0.005543254189944132,0.0,-0.0025877300613496965,0.05592045627376425,0.0,0.0026142710120068617,,,-0.002199680729760552,,,,-0.006136159250585479,0.0,,,-0.0328563025210084,-0.0012382374768089063,0.0207103952901598,,,,-0.009326387096774193,0.00033219679633867153,,,,0.011063127572016466,,120421201020.0,,,,0.01240375939849624,-0.0003321739130434726,0.00033087003222341386,-0.00024804694048616614,-0.03097234042553193,-0.004143975409836066,0.0129594983277592,0.0,0.0,,0.025445869565217386,-0.00013038805970148375,0.0,0.010393538461538468,-0.0069235343035343,-0.03209030352748154,0.006497035714285714,-0.001259521640091122,-0.007022761061946908,,,-0.001104735729386888,,,,,,120421200240.0,-0.031257312348668284,0.014626857887874843,-0.0011179436838026353,0.04400183035714284,-0.007779413392363037,,,0.007873181019332163,-0.010620833333333331,,3.346557759627231e-05,,0.0,0.010565595147839288,-0.002085336048879837,-0.016366744186046518,-0.0027371485148514887,0.0032242436974790076,-0.009784013377926417,,,-0.006551561712846342,,0.02597025440313111,,,,,-0.0053595073891625645,-0.02088783847980999,,,,120421200060.0,,0.0,,,,-0.0008212274368231084,0.0001298849182313737,-0.004960401606425699,0.00779508090614887,0.042119234693877565,-0.002899424920127797,,,0.005421566820276494,0.0,0.00010265217391304296,-0.006889427549194989,-0.0017776223776223776,0.0048228220858895655,,0.0,0.0014819178082191773,,,,,-0.039310739091718616,0.006016774193548395,-0.029308356164383556,,,0.015609304446978334,,,,,120421200360.0,0.022608814589665654,,,0.005698663838812303,-0.0038258450704225355,0.004711545189504371,,-0.005657361111111106,,,-0.010898647406434668,-0.002178676470588243,0.017848281938326,0.006277291280148431,-0.01892328859060403,-2.8533604887983414e-05,0.0,,0.0,-0.005084427480916028,0.0,,0.0,,,,,0.006565703883495146,,0.003876424474187387,,,0.0026905721605465457,120421200540.0,0.008769775967413445,0.057652,,-0.0014103750000000028,-0.0020827272727272673,,-0.008911640340218706,0.009669149081007489,-0.009085225225225224,0.006933762711864406,0.0,0.00016609406952965158,,-0.018347657657657647,-0.009244025869037997,,,,,,0.0,0.007088150943396222,,,,,0.0007920480320213465,-0.022158148148148156,,6.286422814630183e-06,0.0024028735632183854,,0.0,,,120421201140.0,0.001154962121212121,0.0,0.0,,,-0.010106866096866101,0.0013140767824497293,0.0,0.013825597826086965,-0.004528575418994413,0.0012131976362442542,-0.005069212253829325,,-0.0028890506329113923,0.0,,0.000313143203883494,-0.0009197238999137189,,,,,0.0,-0.027129893955461292,,-0.006275519125683059,,,,,-0.005337857142857146,-0.0021214883720930256,120421200540.0,0.0,0.001406130500758724,0.0010621391752577319,,,-0.0022129629629629643,,-0.01024286982248521,,-0.006658304347826086,0.00096994944388271,0.0014783766233766233,-0.004063161290322581,,0.001554796747967479,0.003524679144385026,,0.0005062943786982243,,0.0,,,0.015425462031107043,0.011291076923076928,0.021437672336615938,0.002254794303797469,-0.006582340909090905,0.008436620689655172,120421200900.0,-0.023912818003913903,-0.0038080597014925393,0.004467523404255319,-0.0023248136645962762,,,-0.03938824873096446,-0.009392133891213402,,,0.03254894736842105,0.0,0.0007211014492753642,0.0,,,0.002839350785340313,-0.0027088173913043505,,,,-0.01206246644295302,-0.00011242021276593922,,,-0.029222331174838113,0.0057537556561085956,,0.0,,,0.019100807453416156,,,0.027860521901211566,,-0.011860183486238534,120421200720.0,,9.097529258776337e-05,0.006232857142857134,0.0013669463869463861,0.017964751619870406,0.0,-0.04047262008733625,0.001724150943396227,0.013447549668874157,-0.0065057918552036235,0.0,0.005034532258064516,-0.004666759776536319,-0.00011307923771313725,0.0,-0.008168145400593472,-0.0008508365019011399,,-0.028420400000000033,,-0.0037271087928464983,,,,-0.002050945494994433,,,,120421200600.0,-0.013178640000000004,-0.01517796875,0.016359499263622977,0.010885043478260869,-0.01061867716535433,,0.0,0.0007495956873315334,,-0.004364217536071024,0.012463780607247794,0.008929162995594708,,-0.012021609993060373,,0.0018360431654676256,-0.000133333333333341,-0.0031624489795918365,,0.007915504322766569,-0.005842375939849625,-0.010546160053799596,,0.015484225352112682,-0.003320024449877746,,,,,120421200840.0,0.03692724590163935,-0.0036541714285714256,1.3521126760563499e-05,-0.0001694533947065596,-0.008600625,-0.01570939617083946,-0.0048502702702702604,-0.0006686543535620046,,0.0,,-0.00730320598006645,0.005536676557863496,,-0.002998977998580553,,0.02786035618878005,,,0.002498100320170757,,,,0.0,,-0.005831373025516406,-0.02290178036605657,,,,0.009046009389671362,0.0,,120421200060.0,0.0035380937251787105,,,0.0,-0.01014075829383885,,,-0.028266569832402225,,-0.002752839506172835,0.006663647642679897,0.010784688700999233,,-1.3691275167784025e-05,-0.010791180400890868,-0.03782706976744185,0.010742080173347776,,,,0.012429948186528499,-0.004704181646168397,0.0016735135135135123,,0.021007211093990764,-0.0033718725099601676,,,,0.00834567137809187,-0.012560482290881692,,,-0.0012079754258586997,,,,120421200660.0,0.013344410377358496,-0.004421092043681746,,,-0.0037132090545938697,-0.003606677824267784,0.0029130920535011783,,0.0,-0.0082134,,0.0047600991501416424,-0.0063174535809018585,-0.0005274612244897973,-0.005334940421631531,,-0.007619253731343301,0.0004116137229987241,,0.01330761904761906,0.007428875154511742,-0.03422026315789474,,-0.009153818181818183,,,-0.0027299999999999994,,0.0,,,120421200420.0,,-0.014996711538461532,-0.049965081374321874,,0.0,,0.0053143243243243205,0.010189463806970509,-0.00302499399759904,0.023490178723404257,0.0024017211155378513,-0.004611460122699391,,-0.0050663013698630105,,,0.00023599164926931416,,,-0.007727530774800873,0.003101353065539112,0.0,0.026295987460815046,,0.03091121495327103,,,,,0.0030416515426497305,0.008429043151969982,,,-0.0008176175548589357,,120421200360.0,0.024121369294605812,0.0052232166301969364,-0.0019093081761006312,-0.0038417331499312223,0.002646994818652846,0.0033200818833162777,0.0,0.0023408893280632372,-0.0024222556390977434,,,,,,,0.0006733191035218852,,0.011664668094218417,-0.03485491891891892,-0.017238750000000018,0.0005593700787401574,0.00011416592328278302,,0.0614576717112922,0.0019234754625905067,,-0.004604254335260115,,,,,-0.0001647006651884723,,120421200420.0,-0.001001253561253563,0.008695413005272407,0.00439161936560934,-0.01278858638743455,,-0.00014249999999999075,-5.677318784099992e-05,,-0.008692231930103251,,0.02672606382978725,-0.006515604395604392,-0.0012316991643454033,,-0.0016352666666666663,0.0,,-0.004270233918128658,-0.05632586956521741,,0.004088421052631578,,,,,,0.029482892307692306,-0.012147096774193547,-0.003422906574394464,0.01830178571428571,120421200840.0,0.0033882352941176403,-0.0041899827882960474,0.0021488888888888946,-0.00973463101604278,0.005239625117150889,,,0.04476264352469962,,,-0.0024696212121211904,0.006969269662921348,0.007029155844155847,0.0041362864721485445,,,0.0,0.0122230081300813,0.005456205533596837,,,,,,0.0013019784946236602,2.4356913183278664e-05,,-0.010895890637945318,,0.00614247887323943,-0.013155901287553638,,,-0.002906764705882338,,120421201200.0,-0.022028772563176896,-0.008392506004803844,-0.0015655336787564805,0.0033508768035516094,-0.00267647058823529,,-0.008238312655086849,,0.01238319921491659,,-0.023705806451612903,0.0006519815668202762,-0.004736636528028933,0.034815218658892116,,0.0,,0.017980680437424058,,,0.0,,0.004351833855799373,0.0,0.004172435530085951,,,,,,,-0.004142260089686094,-0.012858128654970748,,120421200780.0,0.006321900000000003,,-0.0030585278514588888,-0.021190982142857133,,-0.0003966130705394188,-0.0015483070866141734,,,0.018720079840319367,-0.005380624556423002,,0.010005722033898304,,,-0.05525126865671643,-0.007385006622516549,-0.003420235756385068,,,-0.004047467811158798,,-0.01108421686746988,-0.02482780346820809,-0.08659403389830507,-0.0026847033898305104,0.02659531764705883,,,0.013926930280957333,,,-0.0014395451674036645,120421200300.0,,,,,-0.0068582291666666705,0.0009798564249820492,-0.007345511038430089,0.0017818144329896882,,-0.0004230036630036631,-0.026308304932735425,0.0,,0.02794523303352412,0.0,,-0.0008744176706827303,0.0060715143603133175,0.009352903846153848,0.003308604832424009,,0.005790771028037383,0.00022913423351866548,-0.013051474358974358,0.0,,-0.0030274817518248175,,,,,-6.608879492601047e-05,,120421201020.0,-0.0111483922261484,0.006718453038674033,,-6.096234309623373e-05,,0.0,-0.023419358288770044,,0.005334350051177075,-0.0036794040315512727,0.04158720250521922,,,-0.0019360191387559874,-0.001139943127962076,-0.003615663716814162,-0.0028174947807933248,0.0,-0.00992730414746544,0.0,,,,,,,0.0010074382978723403,,0.006718341013824881,-0.003956848609680746,,,,,0.0,,,,,,120421200180.0,0.02555049504950494,-0.01453828877005348,0.012837163461538462,0.0013855307262569871,,-0.00024490157480314703,,0.004381416893732973,-0.024879206680584548,,,,-0.002948015717092338,,-0.0006095999999999975,0.013715167930660894,,-0.016934225352112676,-0.03860819095477387,-0.007261678321678323,,,-0.0026880329368709995,,,,-0.009455510204081632,,,0.0,0.09535431192660548,0.009095088339222616,,,-0.008519475982532748,,120421200960.0,-0.02600503510531594,-0.0030450293542074298,,0.0036768463886063096,0.014298899237933952,,,-0.0016937598425196892,-0.00857915407854984,,,0.0008300907441016324,-2.1529745042483e-06,0.0003885429638854283,0.0,0.0039466261925411965,,,0.00783161137440758,,,-0.009298504486540377,,-0.0023558997314234607,-0.02684356886227545,0.00504902305159166,,,,,,-0.0011480308880308851,0.022520145454545448,-0.046278227848101275,,,,120421201080.0,0.040960561224489815,,0.02418710622710623,0.0007221032132424495,0.005351046575342469,,0.0,0.01997057142857143,,-0.0036438442822384416,0.007050582010582007,-0.005534958677685951,-0.010827048648648648,0.012165050505050507,0.006579279811097991,-0.016551953352769686,,0.00025845517241379433,,,,,0.0,0.021635339805825254,,0.00018763392857143034,-0.004576115942028982,,,,,0.015994392991239045
